"아마존 세이지메이커 데이터 랭글러 퀵 모델은 어떤 모델을 사용합니까?","Amazon SageMaker 데이터 랭글러는 버튼 클릭 몇 번으로 기본 하이퍼파라미터를 사용하여 XGBoost 모델을 분할하고 학습시킵니다. SageMaker Data Wrangler는 문제 유형에 따라 모델 요약, 기능 요약 및 혼동 매트릭스를 제공하여 신속하게 통찰력을 제공하므로 데이터 준비 흐름을 반복할 수 있습니다. "
"아마존 세이지메이커 데이터 랭글러는 어떤 크기의 데이터를 지원합니까?","Amazon SageMaker 데이터 랭글러는 데이터를 가져오기 위한 Top-K, 무작위 및 계층화된 샘플링과 같은 다양한 샘플링 기술을 지원하므로 SageMaker 데이터 랭글러의 UI를 사용하여 데이터를 빠르게 변환할 수 있습니다. 크거나 넓은 데이터 세트를 사용하는 경우 SageMaker 데이터 랭글러 인스턴스 크기를 늘려 성능을 개선할 수 있습니다. 흐름을 만든 후에는 SageMaker 데이터 랭글러 처리 작업을 사용하여 전체 데이터세트를 처리할 수 있습니다."
아마존 세이지메이커 데이터 랭글러는 아마존 세이지메이커 피처 스토어와 호환되나요? , 아마존 세이지메이커 데이터 랭글러에서 준비한 기능을 위한 목적지로 아마존 세이지메이커 피처 스토어를 구성할 수 있습니다. UI에서 직접 이 작업을 수행하거나 SageMaker Feature Store를 대상으로 하여 데이터 처리를 위해 특별히 생성된 노트북을 내보낼 수 있습니다.
ML 모델용 기능을 저장하려면 어떻게 해야 하나요? , "Amazon SageMaker 기능 스토어는 읽기 및 쓰기 지연 시간 (밀리초) 이 짧은 데이터 기능을 위한 중앙 리포지토리를 제공합니다. SageMaker Feature Store를 통해 기능을 저장, 검색, 공유할 수 있으므로 보안 액세스 및 제어를 통해 모델 및 팀 간에 쉽게 재사용할 수 있습니다. SageMaker 기능 스토어는 배치 또는 스트리밍 파이프라인을 통해 생성된 온라인 및 오프라인 기능을 모두 지원합니다. 기능 백필을 지원하고 온라인 스토어와 오프라인 스토어를 모두 제공하여 모델 트레이닝과 추론에 사용되는 기능 간의 패리티를 유지합니다."
온라인 기능과 오프라인 기능 간의 일관성을 유지하려면 어떻게 해야 하나요? , Amazon SageMaker Feature Store는 추가 관리 또는 코드 없이 온라인 기능과 오프라인 기능 간의 일관성을 자동으로 유지합니다. SageMaker 기능 스토어는 완전관리형이며 교육 및 추론 환경 전반에서 일관성을 유지합니다.
특정 시점의 기능을 재현하려면 어떻게 해야 합니까? , Amazon SageMaker 피처 스토어는 모든 기능의 타임스탬프를 모든 시점에 유지합니다. 이를 통해 비즈니스 또는 규정 준수 요구 사항에 따라 언제든지 기능을 검색할 수 있습니다. 주어진 시점의 모델을 재현하여 처음 생성되었을 때부터 현재까지의 모델 특징과 가치를 쉽게 설명할 수 있습니다.
오프라인 기능이란 무엇입니까? , "오프라인 기능은 오랜 기간 동안 매우 많은 볼륨에 액세스해야 하기 때문에 교육에 사용됩니다. 이러한 기능은 처리량과 대역폭이 높은 저장소에서 제공됩니다."
온라인 기능이란 무엇입니까? , 온라인 기능은 실시간 예측에 필요한 애플리케이션에서 사용됩니다. 빠른 예측을 위해 지연 시간이 10밀리초 미만인 처리량이 높은 리포지토리에서 온라인 기능을 제공합니다.
Amazon SageMaker 피처 스토어의 요금은 어떻게 적용됩니까? , "AWS 프리 티어의 일부로 Amazon SageMaker 피처 스토어를 무료로 시작할 수 있습니다. SageMaker Feature Store를 사용하면 피처 스토어에 글을 쓰고 온라인 피처 스토어에서 읽고 저장하는 데 드는 비용을 지불합니다. 가격 세부 정보는 SageMaker 가격 책정 페이지를 참조하십시오."
아마존 세이지메이커는 데이터 라벨링을 위해 무엇을 제공합니까? , "아마존 세이지메이커는 아마존 세이지메이커 그라운드 트루스 플러스와 아마존 세이지메이커 그라운드 트루스라는 두 가지 데이터 라벨링 서비스를 제공합니다. 두 옵션 모두 이미지, 텍스트 파일, 비디오와 같은 원시 데이터를 식별하고 유용한 레이블을 추가하여 ML 모델을 위한 고품질 교육 데이터 세트를 생성할 수 있도록 합니다. 자세히 알아보려면 SageMaker 데이터 라벨링 웹페이지를 방문하십시오."
지리공간 데이터란 무엇입니까? , "지리공간 데이터는 지표면의 특징이나 물체를 나타냅니다. 첫 번째 유형의 지리공간 데이터는 점, 선 또는 다각형과 같은 2차원 지오메트리를 사용하여 도로나 토지 경계와 같은 객체를 나타내는 벡터 데이터입니다. 두 번째 유형의 지리공간 데이터는 위성, 항공 플랫폼 또는 원격 탐사 데이터로 캡처한 이미지와 같은 래스터 데이터입니다. 이 데이터 유형은 픽셀 행렬을 사용하여 특징의 위치를 정의합니다. 다양한 데이터를 저장하는 데 래스터 형식을 사용할 수 있습니다. 세 번째 유형의 지리공간 데이터는 지오태그가 지정된 위치 데이터입니다. 여기에는 위치 태그가 지정된 소셜 미디어 게시물, 위도 및 경도 좌표, 다양한 스타일 및 형식의 도로명 주소 등 관심 장소 (예: 에펠탑) 가 포함됩니다. "
아마존 세이지메이커의 지리공간 기능이란 무엇입니까? , "Amazon SageMaker 지리공간 기능을 사용하면 데이터 과학자와 기계 학습 (ML) 엔지니어가 지리공간 데이터를 사용하여 예측하기 위한 ML 모델을 더 쉽게 구축, 교육 및 배포할 수 있습니다. Amazon S3의 Planet Labs 위성 데이터와 같은 자체 데이터를 가져오거나 AWS, Amazon 위치 서비스 및 기타 Amazon SageMaker 지리 공간 데이터 소스의 오픈 데이터에서 데이터를 수집할 수 있습니다. "
Amazon SageMaker에서 지리공간 ML을 사용해야 하는 이유는 무엇입니까? , "Amazon SageMaker 지리공간 기능을 사용하면 DIY 솔루션보다 더 빠르게 지리공간 데이터를 예측할 수 있습니다. Amazon SageMaker 지리공간 기능을 사용하면 기존 고객 데이터 레이크, 오픈 소스 데이터 세트 및 기타 Amazon SageMaker 지리공간 데이터 소스에서 지리공간 데이터에 더 쉽게 액세스할 수 있습니다. Amazon SageMaker 지리 공간 기능은 효율적인 데이터 준비, 모델 교육 및 추론을 위해 특별히 구축된 알고리즘을 제공하여 사용자 지정 인프라 및 데이터 사전 처리 기능을 구축할 필요성을 최소화합니다. 또한 Amazon SageMaker Studio에서 사용자 지정 시각화 및 데이터를 생성하고 조직과 공유할 수 있습니다. Amazon SageMaker 지리 공간 기능에는 농업, 부동산, 보험 및 금융 서비스에서 일반적으로 사용할 수 있도록 사전 학습된 모델이 포함되어 있습니다."
아마존 세이지메이커 스튜디오 노트북이란 무엇입니까? , "Amazon SageMaker Studio 노트북은 빠르게 시작할 수 있고 협업이 가능한 관리형 Jupyter 노트북입니다. Amazon SageMaker Studio 노트북은 ML을 위한 완전 통합 개발 환경 (IDE) 인 Amazon SageMaker Studio의 엔드 투 엔드 ML 개발을 위해 SageMaker의 특별히 구축된 ML 도구 및 기타 AWS 서비스와 통합됩니다."
Amazon SageMaker Studio 노트북은 인스턴스 기반 노트북 제품과는 어떻게 다릅니까? , "SageMaker Studio 노트북은 인스턴스 기반 노트북과 차별화되는 몇 가지 중요한 기능을 제공합니다. Studio 노트북을 사용하면 인스턴스를 수동으로 프로비저닝하고 작동할 때까지 기다릴 필요 없이 노트북을 빠르게 시작할 수 있습니다. 노트북을 읽고 실행하기 위한 UI를 시작하는 시작 시간은 인스턴스 기반 노트북보다 빠릅니다. 또한 UI 내에서 언제든지 다양한 인스턴스 유형 중에서 유연하게 선택할 수 있습니다. 노트북을 통해 새 인스턴스를 시작하고 포팅하기 위해 AWS Management Console로 이동할 필요가 없습니다. 각 사용자는 특정 인스턴스와는 독립적으로 격리된 홈 디렉터리를 가지고 있습니다. 이 디렉터리는 모든 노트북 서버와 커널이 시작될 때 자동으로 마운트되므로 노트북을 보고 실행하기 위해 인스턴스를 전환할 때도 노트북과 기타 파일에 액세스할 수 있습니다. SageMaker Studio 노트북은 AWS IAM ID 센터 (AWS SSO의 후속) 와 통합되므로 조직의 자격 증명을 사용하여 노트북에 쉽게 액세스할 수 있습니다. 노트북 공유는 SageMaker Studio 노트북의 통합 기능입니다. 클릭 한 번으로 동료와 노트북을 공유하거나 동시에 하나의 노트북을 공동 편집할 수도 있습니다."
Amazon SageMaker Studio 노트북은 어떻게 작동합니까? , "아마존 세이지메이커 스튜디오 노트북은 원클릭 주피터 노트북으로 빠르게 회전할 수 있습니다. 기반 컴퓨팅 리소스는 완전히 탄력적이므로 사용 가능한 리소스를 쉽게 늘리거나 줄일 수 있으며 작업 중단 없이 백그라운드에서 변경 사항이 자동으로 적용됩니다. 또한 SageMaker를 사용하면 클릭 한 번으로 노트북을 공유할 수 있습니다. 노트북을 다른 사람과 쉽게 공유할 수 있으며, 다른 사람은 똑같은 노트북을 같은 장소에 저장해 둘 수 있습니다. SageMaker Studio 노트북을 사용하면 AWS IAM ID 센터 (AWS SSO의 후속) 를 사용하여 기업 자격 증명으로 로그인할 수 있습니다. 노트북을 공유하는 동안 노트북과 함께 캡슐화되는 작업 이미지에서 노트북을 실행하는 데 필요한 종속성이 자동으로 추적되기 때문에 팀 내부 및 팀 간에 노트북을 공유하는 것은 쉽습니다."
Amazon SageMaker의 공유 공간에는 어떤 것이 있습니까? , "기계 학습 전문가는 팀원들이 함께 Amazon SageMaker Studio 노트북을 읽고 편집할 수 있는 공유 작업 공간을 만들 수 있습니다. 공유 스페이스를 사용하면 팀원이 동일한 노트북 파일을 공동 편집하고, 노트북 코드를 동시에 실행하고, 결과를 함께 검토하여 앞뒤가 번거롭지 않고 협업을 간소화할 수 있습니다. 공유 공간에서 ML 팀은 BitBucket 및 AWS CodeCommit와 같은 서비스를 기본적으로 지원하므로 다양한 버전의 노트북을 쉽게 관리하고 시간 경과에 따른 변경 사항을 비교할 수 있습니다. 실험 및 ML 모델과 같이 노트북 내에서 생성된 모든 리소스는 자동으로 저장되고 해당 리소스가 생성된 특정 작업 공간에 연결되므로 팀이 더 쉽게 체계적으로 정리하고 ML 모델 개발을 가속화할 수 있습니다."
Amazon SageMaker Studio 노트북은 다른 AWS 서비스와 어떻게 연동됩니까? , "Amazon SageMaker Studio 노트북을 사용하면 분산 교육, 배치 변환, 호스팅 및 실험 관리와 같은 모든 SageMaker 기능에 액세스할 수 있습니다. SageMaker 노트북에서 Amazon S3, Amazon Redshift, AWS Glue, Amazon EMR 또는 AWS Lake Formation의 데이터 세트와 같은 다른 서비스에 액세스할 수 있습니다."
아마존 세이지메이커 스튜디오 노트북 요금은 어떻게 책정되나요? , "SageMaker Studio 노트북을 사용하면 컴퓨팅 및 스토리지 모두에 대해 비용을 지불하게 됩니다. 컴퓨팅 인스턴스 유형별 요금은 Amazon SageMaker 요금을 참조하십시오. 노트북과 관련 아티팩트 (예: 데이터 파일 및 스크립트) 는 Amazon EFS에 유지됩니다. 스토리지 요금은 Amazon EFS 요금을 참조하십시오. AWS 프리 티어의 일환으로 Amazon SageMaker Studio 노트북을 무료로 시작할 수 있습니다."
SageMaker Studio에서 제작하여 실행하는 각 노트북에 대해 요금이 별도로 부과되나요? , "아니요. 동일한 컴퓨팅 인스턴스에서 여러 노트북을 만들고 실행할 수 있습니다. 사용한 컴퓨팅에 대해서만 비용을 지불하고 개별 항목에 대해서는 비용을 지불하지 않습니다. 이에 대한 자세한 내용은 측정 가이드에서 확인할 수 있습니다. 노트북 외에도 SageMaker Studio에서 터미널과 대화형 셸을 모두 동일한 컴퓨팅 인스턴스에서 시작하고 실행할 수 있습니다. 각 애플리케이션은 컨테이너 또는 이미지 내에서 실행됩니다. SageMaker Studio는 데이터 과학 및 ML을 위해 특별히 제작되고 사전 구성된 여러 내장 이미지를 제공합니다. SageMaker Studio 개발자 환경에 대한 자세한 내용은 SageMaker Studio 노트북 사용 가이드에서 확인할 수 있습니다."
노트북에서 사용하는 리소스를 모니터링하고 종료하려면 어떻게 해야 합니까? , SageMaker Studio 비주얼 인터페이스와 AWS 관리 콘솔을 통해 SageMaker Studio 노트북에서 사용하는 리소스를 모니터링하고 종료할 수 있습니다. 자세한 내용은 설명서를 참조하십시오.
"저는 세이지메이커 스튜디오 노트북을 사용하고 있습니다. 브라우저를 닫거나, 노트북 탭을 닫거나, 브라우저를 열어 놓아도 요금이 계속 청구되나요?" , "예, 컴퓨팅 요금은 계속 청구됩니다. 이는 AWS 관리 콘솔에서 Amazon EC2 인스턴스를 시작한 다음 브라우저를 닫는 것과 비슷합니다. Amazon EC2 인스턴스는 계속 실행 중이므로 인스턴스를 명시적으로 종료하지 않는 한 요금이 계속 발생합니다."
Amazon SageMaker Studio 도메인을 생성하고 설정하는 데 요금이 부과되나요? , "아니요. 사용자 프로필 추가, 업데이트 및 삭제를 포함하여 Amazon SageMaker Studio 도메인을 생성 또는 구성하는 데는 요금이 부과되지 않습니다."
Amazon SageMaker Studio 노트북 또는 기타 Amazon SageMaker 서비스에 대한 항목별 요금을 확인하려면 어떻게 해야 합니까? , "관리자는 AWS 결제 콘솔에서 SageMaker Studio를 포함한 Amazon SageMaker에 대한 항목별 요금 목록을 볼 수 있습니다. SageMaker용 AWS 관리 콘솔의 상단 메뉴에서 서비스를 선택하고 검색 상자에 "" 청구"를 입력한 다음 드롭다운에서 청구를 선택한 다음 왼쪽 패널에서 청구서를 선택합니다. 세부 정보 섹션에서 SageMaker를 클릭하여 지역 목록을 확장하고 항목별 요금을 자세히 살펴볼 수 있습니다."
아마존 세이지메이커 스튜디오 랩이란 무엇입니까? , "Amazon SageMaker Studio Lab은 누구나 ML을 배우고 실험할 수 있도록 컴퓨팅, 스토리지 (최대 15GB) 및 보안을 모두 무료로 제공하는 무료 ML 개발 환경입니다. 시작하려면 유효한 이메일 ID만 있으면 됩니다. 인프라를 구성하거나 ID 및 액세스를 관리하거나 AWS 계정을 등록할 필요가 없습니다. SageMaker Studio Lab은 GitHub 통합을 통해 모델 구축을 가속화하며, 가장 널리 사용되는 ML 도구, 프레임워크 및 라이브러리로 사전 구성되어 제공되므로 즉시 시작할 수 있습니다. SageMaker Studio Lab은 작업을 자동으로 저장하므로 세션 간에 다시 시작할 필요가 없습니다. 노트북을 닫고 나중에 다시 돌아오는 것만큼 쉽습니다."
아마존 세이지메이커 스튜디오 랩을 사용해야 하는 이유는 무엇입니까? , "Amazon SageMaker Studio Lab은 ML 수업 및 실험에 설정이 필요 없는 무료 노트북 개발 환경을 필요로 하는 학생, 연구원 및 데이터 과학자를 위한 것입니다. SageMaker Studio Lab은 프로덕션 환경이 필요하지 않지만 SageMaker 기능의 일부를 사용하여 ML 기술을 향상시키려는 사용자에게 적합합니다. SageMaker 세션은 자동으로 저장되므로 사용자는 각 사용자 세션에서 중단한 부분부터 다시 시작할 수 있습니다."
아마존 세이지메이커 스튜디오 랩은 다른 AWS 서비스와 어떻게 연동됩니까? , "Amazon SageMaker Studio Lab은 AWS에 구축된 서비스로, Amazon S3 및 Amazon EC2와 같은 Amazon SageMaker Studio와 동일한 핵심 서비스를 많이 사용합니다. 다른 서비스와 달리 고객에게는 AWS 계정이 필요하지 않습니다. 대신 이메일 주소를 사용하여 Amazon SageMaker Studio Lab 전용 계정을 생성합니다. 이를 통해 사용자는 제한된 환경 (15GB의 스토리지 및 12시간 세션) 에 액세스하여 ML 노트북을 실행할 수 있습니다."
아마존 세이지메이커 캔버스란 무엇입니까? , "Amazon SageMaker Canvas는 비즈니스 분석가가 코드를 작성하거나 ML 전문 지식이 없어도 ML 모델을 구축하고 정확한 예측을 생성할 수 있는 시각적 드래그 앤 드롭 서비스입니다. SageMaker Canvas를 사용하면 다양한 소스의 데이터에 쉽게 액세스 및 결합하고, 데이터를 자동으로 정리하고 다양한 데이터 조정을 적용하고, 클릭 한 번으로 정확한 예측을 생성하는 ML 모델을 구축할 수 있습니다. 또한 결과를 쉽게 게시하고, 모델을 설명 및 해석하고, 조직 내 다른 사람들과 모델을 공유하여 검토할 수 있습니다."
"Amazon SageMaker Canvas는 어떤 데이터 소스를 지원합니까?","아마존 세이지메이커 캔버스를 사용하면 Amazon S3 및 Amazon Redshift를 포함하여 계정이 액세스할 수 있는 AWS 데이터 소스를 원활하게 검색할 수 있습니다. SageMaker Canvas의 시각적 드래그 앤 드롭 인터페이스를 사용하여 데이터를 검색하고 가져올 수 있습니다. 또한 로컬 디스크에서 파일을 드래그 앤 드롭하고 사전 구축된 커넥터를 사용하여 Snowflake와 같은 타사 소스에서 데이터를 가져올 수 있습니다."
Amazon SageMaker Canvas에서 정확한 예측을 생성하는 ML 모델을 구축하려면 어떻게 해야 합니까? , "소스를 연결하고, 데이터 세트를 선택하고, 데이터를 준비했으면, 예측하려는 대상 열을 선택하여 모델 생성 작업을 시작할 수 있습니다. Amazon SageMaker Canvas는 자동으로 문제 유형을 식별하고, 새로운 관련 기능을 생성하고, 선형 회귀, 로지스틱 회귀, 딥 러닝, 시계열 예측, 기울기 부스팅과 같은 ML 기법을 사용하여 포괄적인 예측 모델 세트를 테스트하고, 데이터 세트를 기반으로 정확한 예측을 수행하는 모델을 구축합니다."
"Amazon SageMaker Canvas에서 모델을 구축하는 데 시간이 얼마나 걸립니까? 모델 생성 중에 진행 상황을 모니터링하려면 어떻게 해야 합니까?","모델을 만드는 데 걸리는 시간은 데이터세트의 크기에 따라 다릅니다. 작은 데이터셋은 30분 미만이 소요될 수 있고, 큰 데이터셋은 몇 시간이 걸릴 수 있습니다. 모델 생성 작업이 진행됨에 따라 Amazon SageMaker Canvas는 작업 완료율 및 작업 완료까지 남은 시간을 포함한 상세한 시각적 업데이트를 제공합니다."
아마존 세이지메이커 익스페리먼츠란 무엇입니까? , "Amazon SageMaker 실험을 사용하면 ML 모델의 반복을 구성하고 추적할 수 있습니다. SageMaker 실험은 입력 파라미터, 구성 및 결과를 자동으로 캡처하여 실험으로 저장함으로써 반복을 관리할 수 있도록 도와줍니다. Amazon SageMaker Studio의 시각적 인터페이스 내에서 작업할 수 있습니다. 여기서 활성 실험을 탐색하고, 특성별로 이전 실험을 검색하고, 이전 실험과 결과를 검토하고, 실험 결과를 시각적으로 비교할 수 있습니다."
아마존 세이지메이커 디버거란 무엇입니까? , "Amazon SageMaker 디버거는 훈련 중에 혼동 행렬 및 학습 기울기와 같은 실시간 지표를 자동으로 캡처하여 모델 정확도를 개선하는 데 도움이 됩니다. SageMaker 디버거의 지표를 Amazon SageMaker Studio에서 시각화하여 쉽게 이해할 수 있습니다. 또한 SageMaker 디버거는 일반적인 교육 문제가 감지되면 경고 및 수정 조언을 생성할 수 있습니다. 또한 SageMaker Debugger는 CPU, GPU, 네트워크 및 메모리와 같은 시스템 리소스를 실시간으로 자동으로 모니터링하고 프로파일링하며 이러한 리소스의 재할당에 대한 권장 사항을 제공합니다. 이를 통해 교육 중에 리소스를 효율적으로 사용하고 비용과 리소스를 줄일 수 있습니다."
Amazon SageMaker는 분산 교육을 지원합니까? , "네. Amazon SageMaker는 이러한 배포 전략을 수동으로 구축하고 최적화하는 데 걸리는 시간보다 훨씬 짧은 시간에 AWS GPU 인스턴스 전체에 딥 러닝 모델 및 대규모 교육 세트를 자동으로 배포할 수 있습니다. SageMaker가 적용하는 두 가지 분산 교육 기법은 데이터 병렬화와 모델 병렬성입니다. 데이터 병렬화는 데이터를 여러 GPU 인스턴스로 균등하게 나누어 각 인스턴스가 동시에 학습할 수 있도록 함으로써 학습 속도를 향상시키는 데 적용됩니다. 모델 병렬화는 모델이 너무 커서 단일 GPU에 저장할 수 없고 여러 GPU에 분산하기 전에 모델을 더 작은 부분으로 분할해야 하는 경우에 유용합니다. PyTorch 및 TensorFlow 교육 스크립트에 몇 줄의 추가 코드만 있으면 SageMaker가 자동으로 데이터 병렬화 또는 모델 병렬화를 적용하므로 모델을 더 빠르게 개발하고 배포할 수 있습니다. SageMaker는 그래프 분할 알고리즘을 사용하여 각 GPU의 계산 균형을 맞추는 동시에 GPU 인스턴스 간의 통신을 최소화함으로써 모델을 분할하는 최선의 방법을 결정합니다. 또한 SageMaker는 AWS 컴퓨팅과 네트워크를 완전히 활용하는 알고리즘을 통해 분산 교육 작업을 최적화하여 선형에 가까운 확장 효율성을 달성하므로 수동 오픈 소스 구현보다 빠르게 교육을 완료할 수 있습니다."
Amazon SageMaker 교육 컴파일러란 무엇입니까? , "Amazon SageMaker 교육 컴파일러는 그래프 및 커널 수준의 최적화를 통해 DL 모델 교육을 최대 50% 가속화하여 GPU를 보다 효율적으로 사용하는 딥 러닝 (DL) 컴파일러입니다. SageMaker 교육 컴파일러는 SageMaker의 TensorFlow 및 PyTorch 버전과 통합되므로 코드 변경을 최소화하면서 이러한 인기 있는 프레임워크에서 교육 속도를 높일 수 있습니다."
아마존 세이지메이커 트레이닝 컴파일러는 어떻게 작동합니까? , "Amazon SageMaker 교육 컴파일러는 DL 모델을 고급 언어 표현에서 네이티브 프레임워크를 사용한 작업보다 빠르게 학습하는 하드웨어에 최적화된 지침으로 변환하여 교육 작업을 가속화합니다. 구체적으로 말하자면, SageMaker Training Compiler는 그래프 수준 최적화 (연산자 융합, 메모리 계획 및 대수 단순화), 데이터 흐름 수준 최적화 (레이아웃 변환, 공통 하위 표현식 제거) 및 백엔드 최적화 (메모리 지연 숨기기, 루프 지향 최적화) 를 사용하여 하드웨어 리소스를 보다 효율적으로 사용하고 결과적으로 더 빠르게 학습하는 최적화된 모델 교육 작업을 생성합니다."
Amazon SageMaker 교육 컴파일러를 사용하려면 어떻게 해야 합니까? , "아마존 세이지메이커 트레이닝 컴파일러는 세이지메이커 파이썬 SDK 및 세이지메이커 허깅 페이스 딥 러닝 컨테이너에 내장되어 있습니다. 속도 향상의 이점을 활용하기 위해 워크플로를 변경할 필요는 없습니다. Amazon SageMaker 노트북 인스턴스, Amazon SageMaker 스튜디오, Python용 AWS SDK (Boto3), AWS 명령줄 인터페이스 등 모든 SageMaker 인터페이스를 사용하여 기존과 동일한 방식으로 교육 작업을 실행할 수 있습니다. 프레임워크 추정기 객체를 생성할 때 TrainingCompilerConfig 클래스를 파라미터로 추가하여 SageMaker 교육 컴파일러를 활성화할 수 있습니다. 실제로 이것은 단일 GPU 인스턴스의 기존 교육 작업 스크립트에 몇 줄의 코드를 추가해야 한다는 것을 의미합니다. 가장 최신의 세부 설명서, 샘플 노트북 및 예제는 설명서에서 확인할 수 있습니다."
Amazon SageMaker 교육 컴파일러의 요금은 얼마입니까? , 교육 컴파일러는 SageMaker 교육 기능이며 추가 비용 없이 SageMaker 고객에게만 제공됩니다. 교육 시간이 단축되므로 고객은 트레이닝 컴파일러를 통해 실제로 비용을 절감할 수 있습니다.
매니지드 스팟 트레이닝이란? , "Amazon SageMaker를 통한 관리형 스팟 교육을 사용하면 Amazon EC2 스팟 인스턴스를 사용하여 ML 모델을 교육하는 동시에 모델 교육 비용을 최대 90% 절감할 수 있습니다."
관리형 스팟 트레이닝을 사용하려면 어떻게 해야 합니까? , "교육 작업을 제출할 때 Managed Spot Training 옵션을 활성화하고 스팟 용량이 공급될 때까지 기다릴 시간도 지정합니다. 그러면 Amazon SageMaker는 Amazon EC2 스팟 인스턴스를 사용하여 작업을 실행하고 스팟 용량을 관리합니다. 교육 작업이 실행 중인 동안과 용량을 기다리는 동안 교육 작업의 상태를 완벽하게 파악할 수 있습니다."
매니지드 스팟 트레이닝은 언제 사용해야 하나요? , "매니지드 스팟 트레이닝은 유연하게 트레이닝을 진행할 수 있고 트레이닝 작업 비용을 최소화하려는 경우에 적합합니다. 관리형 스팟 트레이닝을 사용하면 ML 모델 교육 비용을 최대 90% 까지 절감할 수 있습니다."
매니지드 스팟 트레이닝은 어떻게 작동하나요? , "관리형 스팟 트레이닝은 Amazon EC2 스팟 인스턴스를 교육에 사용하며, AWS에 용량이 필요할 때 이러한 인스턴스를 선점할 수 있습니다. 따라서 관리형 스팟 트레이닝 작업은 용량이 확보되는 대로 조금씩 조금씩 실행할 수 있습니다. Amazon SageMaker는 최신 모델 체크포인트를 사용하여 교육 작업을 재개할 수 있으므로 중단이 발생하더라도 교육 작업을 처음부터 다시 시작할 필요가 없습니다. 내장된 프레임워크와 SageMaker의 내장된 컴퓨터 비전 알고리즘을 사용하면 주기적인 체크포인트를 사용할 수 있으며 사용자 지정 모델로 체크포인트를 활성화할 수 있습니다."
매니지드 스팟 트레이닝을 통해 정기적으로 체크포인트를 이용해야 하나요? , "장기 실행 교육 작업의 일반적인 모범 사례로 정기적인 체크포인트를 사용하는 것이 좋습니다. 이렇게 하면 용량이 미리 확보된 경우 관리형 스팟 트레이닝 작업이 다시 시작되지 않습니다. 체크포인트를 활성화하면 Amazon SageMaker는 마지막 체크포인트에서 관리형 스팟 트레이닝 작업을 재개합니다."
관리형 스팟 트레이닝 작업의 비용 절감액은 어떻게 계산합니까? , "관리형 스팟 교육 작업이 완료되면 AWS Management Console에서 절감액을 확인할 수 있으며, 교육 작업이 실행된 기간과 비용이 청구된 기간 간의 백분율 차이로 비용 절감액을 계산할 수도 있습니다. 관리형 스팟 트레이닝 작업이 중단된 횟수에 관계없이 데이터를 다운로드한 기간 동안에는 요금이 한 번만 부과됩니다."
관리형 스팟 트레이닝과 함께 사용할 수 있는 인스턴스는 무엇입니까? , "관리형 스팟 트레이닝은 Amazon SageMaker에서 지원되는 모든 인스턴스에서 사용할 수 있습니다."
관리형 스팟 교육이 지원되는 AWS 지역은 어디입니까? , "관리형 스팟 교육은 현재 Amazon SageMaker를 사용할 수 있는 모든 AWS 지역에서 지원됩니다."
학습에 사용할 수 있는 데이터세트 크기에 제한이 있나요? , "Amazon SageMaker를 사용하여 모델을 학습시키는 데 사용할 수 있는 데이터 세트 크기에는 정해진 제한이 없습니다."
Amazon SageMaker는 어떤 알고리즘을 사용하여 모델을 생성합니까? , "Amazon SageMaker에는 선형 회귀, 로지스틱 회귀, k-평균 클러스터링, 주성분 분석, 인수분해 기계, 신경 주제 모델링, 잠재 디리클레 할당, 그래디언트 부스트 트리, 시퀀스 2 시퀀스, 시계열 예측, word2vec, 이미지 분류를 위한 내장 알고리즘이 포함되어 있습니다. 또한 SageMaker는 최적화된 아파치 MXNet, Tensorflow, Chainer, PyTorch, Gluon, Keras, Horovod, Scikit-Learn 및 딥 그래프 라이브러리 컨테이너를 제공합니다. 또한 Amazon SageMaker는 문서화된 사양을 준수하는 Docker 이미지를 통해 제공되는 사용자 지정 교육 알고리즘을 지원합니다."
"자동 모델 튜닝이란 무엇입니까?", 대부분의 ML 알고리즘은 기본 알고리즘의 작동 방식을 제어하는 다양한 매개변수를 노출합니다. 이러한 파라미터를 일반적으로 하이퍼파라미터라고 하며 해당 값은 학습된 모델의 품질에 영향을 미칩니다. 자동 모델 튜닝은 최적의 모델을 산출할 수 있는 알고리즘의 하이퍼파라미터 세트를 찾는 프로세스입니다.
자동 모델 튜닝으로 어떤 모델을 튜닝할 수 있습니까? , "내장된 SageMaker 알고리즘, 심층 신경망 또는 Docker 이미지 형태로 SageMaker에 가져오는 임의 알고리즘 등 과학적으로 가능한 모든 알고리즘 위에 Amazon SageMaker에서 자동 모델 튜닝을 실행할 수 있습니다."
Amazon SageMaker 외부에서 자동 모델 튜닝을 사용할 수 있습니까? , 지금은 안 돼요. 최고의 모델 튜닝 성능과 경험은 Amazon SageMaker에 있습니다.
자동 모델 튜닝을 위한 기본 조정 알고리즘은 무엇입니까? , "현재 하이퍼파라미터 조정 알고리즘은 베이지안 최적화의 사용자 정의 구현입니다. 조정 프로세스 전반에 걸쳐 고객이 지정한 객관적 지표를 최적화하는 것을 목표로 합니다. 특히, 완료된 교육 작업의 개체 메트릭을 확인하고 지식을 사용하여 다음 교육 작업에 사용할 하이퍼파라미터 조합을 추론합니다."
